data,ano,trimestre,servico,faixa_etaria,regiao,classe_social,tamanho_amostra,usuarios_ativos,penetracao_percentual,frequencia_uso_semanal,satisfacao_media,intencao_continuar_pct,nao_usuarios,potencial_crescimento_pct,nps_estimado
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Sudeste,A,1056,512,48.51,3.68,6.62,42.98,544,51.49,16.2
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Sudeste,B,1071,445,41.58,4.08,7.74,26.89,626,58.42,54.8
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Sudeste,C,816,254,31.19,3.49,5.07,40.11,562,68.81,0.7
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Sudeste,D/E,1086,188,17.33,3.7,6.92,8.15,898,82.67,19.2
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Centro-Oeste,A,1011,445,44.1,3.17,6.73,42.02,566,55.9,17.3
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Centro-Oeste,B,898,339,37.8,1.87,7.57,45.98,559,62.2,51.4
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Centro-Oeste,C,1192,337,28.35,1.66,7.78,17.66,855,71.65,55.6
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Centro-Oeste,D/E,859,135,15.75,3.19,8.77,14.05,724,84.25,75.4
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Nordeste,A,1183,443,37.48,3.54,8.01,30.55,740,62.52,60.2
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Nordeste,B,1161,373,32.13,1.16,4.46,19.14,788,67.87,-2.7
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Nordeste,C,1181,284,24.1,0.5,4.89,29.53,897,75.9,-0.6
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Nordeste,D/E,980,131,13.39,1.4,9.38,3.71,849,86.61,87.6
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Norte,A,836,313,37.48,2.89,4.59,37.11,523,62.52,-2.1
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Norte,B,1050,337,32.13,2.43,6.71,35.42,713,67.87,17.1
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Norte,C,1029,247,24.1,2.56,7.45,10.49,782,75.9,49.0
2023-04-01,2023,Q2,Serviços Bancários Digitais,65+,Norte,D/E,1165,155,13.39,0.5,8.16,13.3,1010,86.61,63.2
2023-04-01,2023,Q2,Redes Sociais,18-24,Sul,A,1102,1102,100.0,13.41,3.9,89.64,0,0.0,-5.5
2023-04-01,2023,Q2,Redes Sociais,18-24,Sul,B,981,981,100.0,12.43,8.12,93.7,0,0.0,62.4
2023-04-01,2023,Q2,Redes Sociais,18-24,Sul,C,803,803,100.0,7.77,5.28,81.74,0,0.0,2.8
2023-04-01,2023,Q2,Redes Sociais,18-24,Sul,D/E,885,510,57.63,5.01,7.94,57.57,375,42.37,58.8
2023-04-01,2023,Q2,Redes Sociais,18-24,Sudeste,A,866,866,100.0,12.42,6.19,99.69,0,0.0,11.9
2023-04-01,2023,Q2,Redes Sociais,18-24,Sudeste,B,1142,1142,100.0,11.07,5.7,100.0,0,0.0,7.0
2023-04-01,2023,Q2,Redes Sociais,18-24,Sudeste,C,818,818,100.0,6.26,3.85,100.0,0,0.0,-5.8
2023-04-01,2023,Q2,Redes Sociais,18-24,Sudeste,D/E,1068,615,57.63,5.1,8.09,56.75,453,42.37,61.8
2023-04-01,2023,Q2,Redes Sociais,18-24,Centro-Oeste,A,1162,1162,100.0,12.03,5.06,100.0,0,0.0,0.6
2023-04-01,2023,Q2,Redes Sociais,18-24,Centro-Oeste,B,1122,1122,100.0,11.3,7.97,100.0,0,0.0,59.4
2023-04-01,2023,Q2,Redes Sociais,18-24,Centro-Oeste,C,806,760,94.3,7.32,7.09,100.0,46,5.7,41.8
2023-04-01,2023,Q2,Redes Sociais,18-24,Centro-Oeste,D/E,852,446,52.39,4.42,6.93,48.5,406,47.61,19.3
2023-04-01,2023,Q2,Redes Sociais,18-24,Nordeste,A,1087,1087,100.0,10.39,5.67,91.62,0,0.0,6.7
2023-04-01,2023,Q2,Redes Sociais,18-24,Nordeste,B,1071,1071,100.0,9.76,6.74,86.81,0,0.0,17.4
2023-04-01,2023,Q2,Redes Sociais,18-24,Nordeste,C,866,694,80.16,7.75,7.08,74.13,172,19.84,41.6
2023-04-01,2023,Q2,Redes Sociais,18-24,Nordeste,D/E,1136,505,44.53,2.27,5.93,47.61,631,55.47,9.3
2023-04-01,2023,Q2,Redes Sociais,18-24,Norte,A,1142,1142,100.0,10.13,7.47,100.0,0,0.0,49.4
2023-04-01,2023,Q2,Redes Sociais,18-24,Norte,B,1199,1199,100.0,9.78,6.45,100.0,0,0.0,14.5
2023-04-01,2023,Q2,Redes Sociais,18-24,Norte,C,930,745,80.16,7.16,8.52,80.22,185,19.84,70.4
2023-04-01,2023,Q2,Redes Sociais,18-24,Norte,D/E,879,391,44.53,3.9,8.62,43.86,488,55.47,72.4
2023-04-01,2023,Q2,Redes Sociais,25-34,Sul,A,918,918,100.0,14.63,10.0,95.68,0,0.0,100.0
2023-04-01,2023,Q2,Redes Sociais,25-34,Sul,B,1033,1033,100.0,11.6,5.9,90.93,0,0.0,9.0
2023-04-01,2023,Q2,Redes Sociais,25-34,Sul,C,1194,1194,100.0,5.87,7.21,100.0,0,0.0,44.2
2023-04-01,2023,Q2,Redes Sociais,25-34,Sul,D/E,947,545,57.63,3.98,7.31,43.67,402,42.37,46.2
2023-04-01,2023,Q2,Redes Sociais,25-34,Sudeste,A,836,836,100.0,15.86,7.83,88.48,0,0.0,56.6
2023-04-01,2023,Q2,Redes Sociais,25-34,Sudeste,B,1041,1041,100.0,11.06,7.24,99.82,0,0.0,44.8
2023-04-01,2023,Q2,Redes Sociais,25-34,Sudeste,C,810,810,100.0,7.23,6.65,93.98,0,0.0,16.5
2023-04-01,2023,Q2,Redes Sociais,25-34,Sudeste,D/E,851,490,57.63,3.64,5.37,62.54,361,42.37,3.7
2023-04-01,2023,Q2,Redes Sociais,25-34,Centro-Oeste,A,1170,1170,100.0,11.0,6.53,86.6,0,0.0,15.3
2023-04-01,2023,Q2,Redes Sociais,25-34,Centro-Oeste,B,846,846,100.0,9.83,8.33,97.94,0,0.0,66.6
2023-04-01,2023,Q2,Redes Sociais,25-34,Centro-Oeste,C,983,926,94.3,6.41,10.0,72.97,57,5.7,100.0
2023-04-01,2023,Q2,Redes Sociais,25-34,Centro-Oeste,D/E,926,485,52.39,5.08,8.83,48.89,441,47.61,76.6
2023-04-01,2023,Q2,Redes Sociais,25-34,Nordeste,A,847,847,100.0,9.45,3.21,100.0,0,0.0,-8.9
2023-04-01,2023,Q2,Redes Sociais,25-34,Nordeste,B,1154,1154,100.0,9.12,6.63,100.0,0,0.0,16.3
2023-04-01,2023,Q2,Redes Sociais,25-34,Nordeste,C,1085,869,80.16,6.61,8.05,76.48,216,19.84,61.0
2023-04-01,2023,Q2,Redes Sociais,25-34,Nordeste,D/E,934,415,44.53,3.99,7.05,63.22,519,55.47,41.0
2023-04-01,2023,Q2,Redes Sociais,25-34,Norte,A,885,885,100.0,9.98,6.71,92.34,0,0.0,17.1
2023-04-01,2023,Q2,Redes Sociais,25-34,Norte,B,1014,1014,100.0,7.84,6.82,100.0,0,0.0,18.2
2023-04-01,2023,Q2,Redes Sociais,25-34,Norte,C,1157,927,80.16,6.11,8.24,74.25,230,19.84,64.8
2023-04-01,2023,Q2,Redes Sociais,25-34,Norte,D/E,1196,532,44.53,2.54,7.18,41.8,664,55.47,43.6
2023-04-01,2023,Q2,Redes Sociais,35-44,Sul,A,901,901,100.0,10.79,5.47,94.05,0,0.0,4.7
2023-04-01,2023,Q2,Redes Sociais,35-44,Sul,B,970,970,100.0,6.52,8.92,100.0,0,0.0,78.4
2023-04-01,2023,Q2,Redes Sociais,35-44,Sul,C,912,727,79.79,6.95,8.17,74.06,185,20.21,63.4
2023-04-01,2023,Q2,Redes Sociais,35-44,Sul,D/E,1199,531,44.33,5.56,5.12,45.57,668,55.67,1.2
2023-04-01,2023,Q2,Redes Sociais,35-44,Sudeste,A,986,986,100.0,9.01,6.02,98.26,0,0.0,10.2
2023-04-01,2023,Q2,Redes Sociais,35-44,Sudeste,B,1107,1107,100.0,6.32,6.08,80.9,0,0.0,10.8
2023-04-01,2023,Q2,Redes Sociais,35-44,Sudeste,C,1129,900,79.79,7.56,3.33,81.9,229,20.21,-8.3
2023-04-01,2023,Q2,Redes Sociais,35-44,Sudeste,D/E,1124,498,44.33,3.32,6.03,42.57,626,55.67,10.3
2023-04-01,2023,Q2,Redes Sociais,35-44,Centro-Oeste,A,1189,1189,100.0,9.45,3.36,100.0,0,0.0,-8.2
2023-04-01,2023,Q2,Redes Sociais,35-44,Centro-Oeste,B,1096,1060,96.72,7.84,8.33,100.0,36,3.28,66.6
2023-04-01,2023,Q2,Redes Sociais,35-44,Centro-Oeste,C,918,665,72.54,6.91,5.29,67.75,253,27.46,2.9
2023-04-01,2023,Q2,Redes Sociais,35-44,Centro-Oeste,D/E,1076,433,40.3,4.45,6.64,37.5,643,59.7,16.4
2023-04-01,2023,Q2,Redes Sociais,35-44,Nordeste,A,828,794,95.91,8.43,8.69,88.74,34,4.09,73.8
2023-04-01,2023,Q2,Redes Sociais,35-44,Nordeste,B,953,783,82.21,6.52,9.4,87.89,170,17.79,88.0
2023-04-01,2023,Q2,Redes Sociais,35-44,Nordeste,C,1093,673,61.66,3.27,8.16,71.1,420,38.34,63.2
2023-04-01,2023,Q2,Redes Sociais,35-44,Nordeste,D/E,1032,353,34.26,3.31,9.41,26.96,679,65.75,88.2
2023-04-01,2023,Q2,Redes Sociais,35-44,Norte,A,987,946,95.91,8.06,7.51,84.11,41,4.09,50.2
2023-04-01,2023,Q2,Redes Sociais,35-44,Norte,B,898,738,82.21,5.59,7.54,69.19,160,17.79,50.8
2023-04-01,2023,Q2,Redes Sociais,35-44,Norte,C,805,496,61.66,5.9,4.43,60.68,309,38.34,-2.9
2023-04-01,2023,Q2,Redes Sociais,35-44,Norte,D/E,1161,397,34.26,1.63,7.14,20.76,764,65.75,42.8
2023-04-01,2023,Q2,Redes Sociais,45-54,Sul,A,991,991,100.0,9.49,6.13,89.22,0,0.0,11.3
2023-04-01,2023,Q2,Redes Sociais,45-54,Sul,B,1194,1194,100.0,9.06,5.88,95.88,0,0.0,8.8
2023-04-01,2023,Q2,Redes Sociais,45-54,Sul,C,1059,845,79.79,6.03,8.61,98.29,214,20.21,72.2
2023-04-01,2023,Q2,Redes Sociais,45-54,Sul,D/E,907,402,44.33,3.16,6.59,58.45,505,55.67,15.9
2023-04-01,2023,Q2,Redes Sociais,45-54,Sudeste,A,890,890,100.0,8.75,6.35,89.12,0,0.0,13.5
2023-04-01,2023,Q2,Redes Sociais,45-54,Sudeste,B,862,862,100.0,10.75,5.53,100.0,0,0.0,5.3
2023-04-01,2023,Q2,Redes Sociais,45-54,Sudeste,C,988,788,79.79,5.12,5.84,68.54,200,20.21,8.4
2023-04-01,2023,Q2,Redes Sociais,45-54,Sudeste,D/E,1144,507,44.33,4.67,6.77,62.08,637,55.67,17.7
2023-04-01,2023,Q2,Redes Sociais,45-54,Centro-Oeste,A,1142,1142,100.0,10.96,5.86,89.96,0,0.0,8.6
2023-04-01,2023,Q2,Redes Sociais,45-54,Centro-Oeste,B,922,891,96.72,7.14,7.88,93.53,31,3.28,57.6
2023-04-01,2023,Q2,Redes Sociais,45-54,Centro-Oeste,C,1151,834,72.54,6.06,7.05,76.94,317,27.46,41.0
2023-04-01,2023,Q2,Redes Sociais,45-54,Centro-Oeste,D/E,968,390,40.3,3.44,4.87,39.1,578,59.7,-0.6
2023-04-01,2023,Q2,Redes Sociais,45-54,Nordeste,A,987,946,95.91,7.81,5.32,100.0,41,4.09,3.2
2023-04-01,2023,Q2,Redes Sociais,45-54,Nordeste,B,1095,900,82.21,7.3,7.0,79.77,195,17.79,20.0
2023-04-01,2023,Q2,Redes Sociais,45-54,Nordeste,C,974,600,61.66,9.12,5.77,60.24,374,38.34,7.7
2023-04-01,2023,Q2,Redes Sociais,45-54,Nordeste,D/E,929,318,34.26,4.02,5.11,26.48,611,65.75,1.1
2023-04-01,2023,Q2,Redes Sociais,45-54,Norte,A,1130,1083,95.91,8.38,7.77,100.0,47,4.09,55.4
2023-04-01,2023,Q2,Redes Sociais,45-54,Norte,B,998,820,82.21,6.29,9.58,88.71,178,17.79,91.6
2023-04-01,2023,Q2,Redes Sociais,45-54,Norte,C,1020,628,61.66,3.37,6.0,70.29,392,38.34,10.0
2023-04-01,2023,Q2,Redes Sociais,45-54,Norte,D/E,1024,350,34.26,2.11,7.4,42.18,674,65.75,48.0
2023-04-01,2023,Q2,Redes Sociais,55-64,Sul,A,1150,856,74.47,7.24,5.85,73.68,294,25.53,8.5
2023-04-01,2023,Q2,Redes Sociais,55-64,Sul,B,853,544,63.84,5.68,10.0,64.3,309,36.16,100.0
2023-04-01,2023,Q2,Redes Sociais,55-64,Sul,C,1078,516,47.88,4.71,8.05,39.72,562,52.12,61.0
2023-04-01,2023,Q2,Redes Sociais,55-64,Sul,D/E,1028,273,26.6,4.1,6.12,43.55,755,73.4,11.2
2023-04-01,2023,Q2,Redes Sociais,55-64,Sudeste,A,1046,779,74.47,4.46,6.9,75.42,267,25.53,19.0
2023-04-01,2023,Q2,Redes Sociais,55-64,Sudeste,B,983,627,63.84,4.9,7.12,76.25,356,36.16,42.4
2023-04-01,2023,Q2,Redes Sociais,55-64,Sudeste,C,993,475,47.88,4.82,5.08,55.98,518,52.12,0.8
2023-04-01,2023,Q2,Redes Sociais,55-64,Sudeste,D/E,997,265,26.6,1.58,4.04,19.49,732,73.4,-4.8
2023-04-01,2023,Q2,Redes Sociais,55-64,Centro-Oeste,A,835,565,67.7,4.35,6.84,67.36,270,32.3,18.4
2023-04-01,2023,Q2,Redes Sociais,55-64,Centro-Oeste,B,863,500,58.03,4.41,8.04,43.55,363,41.97,60.8
2023-04-01,2023,Q2,Redes Sociais,55-64,Centro-Oeste,C,1189,517,43.52,4.49,6.48,36.45,672,56.48,14.8
2023-04-01,2023,Q2,Redes Sociais,55-64,Centro-Oeste,D/E,1188,287,24.18,1.91,6.79,32.44,901,75.82,17.9
2023-04-01,2023,Q2,Redes Sociais,55-64,Nordeste,A,1128,649,57.55,5.37,8.82,66.17,479,42.45,76.4
2023-04-01,2023,Q2,Redes Sociais,55-64,Nordeste,B,1062,523,49.33,4.13,5.58,70.96,539,50.67,5.8
2023-04-01,2023,Q2,Redes Sociais,55-64,Nordeste,C,896,331,37.0,4.71,6.15,50.73,565,63.0,11.5
2023-04-01,2023,Q2,Redes Sociais,55-64,Nordeste,D/E,833,171,20.55,2.08,8.47,22.66,662,79.45,69.4
2023-04-01,2023,Q2,Redes Sociais,55-64,Norte,A,1123,646,57.55,5.19,6.04,49.89,477,42.45,10.4
2023-04-01,2023,Q2,Redes Sociais,55-64,Norte,B,1125,554,49.33,3.37,4.35,41.34,571,50.67,-3.3
2023-04-01,2023,Q2,Redes Sociais,55-64,Norte,C,943,348,37.0,1.62,9.57,43.1,595,63.0,91.4
2023-04-01,2023,Q2,Redes Sociais,55-64,Norte,D/E,1076,221,20.55,1.7,5.51,36.92,855,79.45,5.1
2023-04-01,2023,Q2,Redes Sociais,65+,Sul,A,839,624,74.47,5.76,5.35,75.91,215,25.53,3.5
2023-04-01,2023,Q2,Redes Sociais,65+,Sul,B,1177,751,63.84,4.73,5.93,57.32,426,36.16,9.3
2023-04-01,2023,Q2,Redes Sociais,65+,Sul,C,1169,559,47.88,3.41,6.65,56.9,610,52.12,16.5
2023-04-01,2023,Q2,Redes Sociais,65+,Sul,D/E,899,239,26.6,3.72,4.5,22.15,660,73.4,-2.5
2023-04-01,2023,Q2,Redes Sociais,65+,Sudeste,A,917,682,74.47,6.1,4.04,75.09,235,25.53,-4.8
2023-04-01,2023,Q2,Redes Sociais,65+,Sudeste,B,960,612,63.84,5.8,4.79,55.57,348,36.16,-1.0
2023-04-01,2023,Q2,Redes Sociais,65+,Sudeste,C,807,386,47.88,4.74,8.26,60.76,421,52.12,65.2
2023-04-01,2023,Q2,Redes Sociais,65+,Sudeste,D/E,1034,275,26.6,2.98,6.91,9.03,759,73.4,19.1
2023-04-01,2023,Q2,Redes Sociais,65+,Centro-Oeste,A,1173,794,67.7,5.92,6.75,72.89,379,32.3,17.5
2023-04-01,2023,Q2,Redes Sociais,65+,Centro-Oeste,B,1145,664,58.03,4.68,9.01,53.32,481,41.97,80.2
2023-04-01,2023,Q2,Redes Sociais,65+,Centro-Oeste,C,936,407,43.52,2.83,7.31,38.03,529,56.48,46.2
2023-04-01,2023,Q2,Redes Sociais,65+,Centro-Oeste,D/E,1131,273,24.18,1.21,6.08,25.94,858,75.82,10.8
2023-04-01,2023,Q2,Redes Sociais,65+,Nordeste,A,1096,630,57.55,4.91,6.91,49.37,466,42.45,19.1
2023-04-01,2023,Q2,Redes Sociais,65+,Nordeste,B,981,483,49.33,5.07,7.98,61.16,498,50.67,59.6
2023-04-01,2023,Q2,Redes Sociais,65+,Nordeste,C,940,347,37.0,3.73,8.15,44.84,593,63.0,63.0
2023-04-01,2023,Q2,Redes Sociais,65+,Nordeste,D/E,1002,205,20.55,1.69,7.18,28.96,797,79.45,43.6
2023-04-01,2023,Q2,Redes Sociais,65+,Norte,A,893,513,57.55,4.16,7.19,41.59,380,42.45,43.8
2023-04-01,2023,Q2,Redes Sociais,65+,Norte,B,965,476,49.33,5.35,4.44,53.9,489,50.67,-2.8
2023-04-01,2023,Q2,Redes Sociais,65+,Norte,C,1067,394,37.0,2.15,8.24,42.2,673,63.0,64.8
2023-04-01,2023,Q2,Redes Sociais,65+,Norte,D/E,1077,221,20.55,1.62,5.82,7.77,856,79.45,8.2
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Sul,A,1173,644,54.98,6.78,7.12,39.32,529,45.02,42.4
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Sul,B,1061,499,47.12,6.15,7.33,61.97,562,52.88,46.6
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Sul,C,996,352,35.34,4.37,5.44,32.06,644,64.66,4.4
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Sul,D/E,1182,232,19.63,2.15,7.38,2.07,950,80.36,47.6
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Sudeste,A,930,511,54.98,5.82,6.14,74.15,419,45.02,11.4
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Sudeste,B,991,466,47.12,6.74,9.08,64.23,525,52.88,81.6
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Sudeste,C,997,352,35.34,5.13,6.85,32.08,645,64.66,18.5
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Sudeste,D/E,871,171,19.63,2.94,4.77,24.56,700,80.36,-1.2
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Centro-Oeste,A,869,434,49.98,4.69,8.13,45.46,435,50.02,62.6
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Centro-Oeste,B,913,391,42.84,4.22,6.17,54.25,522,57.16,11.7
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Centro-Oeste,C,894,287,32.13,2.74,7.14,33.82,607,67.87,42.8
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Centro-Oeste,D/E,935,166,17.85,2.23,7.91,9.54,769,82.15,58.2
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Nordeste,A,920,390,42.48,5.17,7.67,31.89,530,57.52,53.4
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Nordeste,B,1039,378,36.41,1.76,8.9,22.55,661,63.59,78.0
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Nordeste,C,918,250,27.31,2.53,7.74,30.57,668,72.69,54.8
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Nordeste,D/E,805,122,15.17,1.99,6.12,32.36,683,84.83,11.2
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Norte,A,1198,508,42.48,4.23,8.68,46.85,690,57.52,73.6
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Norte,B,1033,376,36.41,3.08,6.31,40.26,657,63.59,13.1
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Norte,C,1105,301,27.31,3.19,7.73,36.62,804,72.69,54.6
2023-04-01,2023,Q2,Aplicativos de Transporte,18-24,Norte,D/E,827,125,15.17,2.77,7.57,21.47,702,84.83,51.4
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Sul,A,911,500,54.98,5.86,6.1,41.52,411,45.02,11.0
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Sul,B,1179,555,47.12,5.07,8.16,42.89,624,52.88,63.2
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Sul,C,1043,368,35.34,4.44,5.57,23.88,675,64.66,5.7
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Sul,D/E,1198,235,19.63,3.19,5.91,19.74,963,80.36,9.1
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Sudeste,A,1117,614,54.98,6.77,6.19,46.87,503,45.02,11.9
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Sudeste,B,1106,521,47.12,5.9,7.21,51.48,585,52.88,44.2
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Sudeste,C,1064,376,35.34,5.73,7.26,36.93,688,64.66,45.2
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Sudeste,D/E,1027,201,19.63,2.11,5.16,6.44,826,80.36,1.6
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Centro-Oeste,A,1040,519,49.98,6.2,9.48,48.91,521,50.02,89.6
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Centro-Oeste,B,1139,487,42.84,5.23,5.75,36.46,652,57.16,7.5
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Centro-Oeste,C,841,270,32.13,2.95,7.36,13.25,571,67.87,47.2
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Centro-Oeste,D/E,1158,206,17.85,2.7,6.64,25.83,952,82.15,16.4
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Nordeste,A,1004,426,42.48,5.05,6.96,31.05,578,57.52,19.6
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Nordeste,B,1047,381,36.41,4.39,6.48,40.36,666,63.59,14.8
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Nordeste,C,979,267,27.31,1.88,6.9,43.0,712,72.69,19.0
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Nordeste,D/E,1194,181,15.17,1.28,6.91,29.18,1013,84.83,19.1
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Norte,A,954,405,42.48,4.14,6.71,60.41,549,57.52,17.1
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Norte,B,890,324,36.41,5.49,5.1,9.5,566,63.59,1.0
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Norte,C,1094,298,27.31,3.73,4.1,17.54,796,72.69,-4.5
2023-04-01,2023,Q2,Aplicativos de Transporte,25-34,Norte,D/E,1005,152,15.17,0.5,4.0,25.31,853,84.83,-5.0
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Sul,A,877,482,54.98,4.22,7.08,58.81,395,45.02,41.6
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Sul,B,1179,555,47.12,6.98,6.24,73.28,624,52.88,12.4
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Sul,C,948,335,35.34,4.03,7.41,20.52,613,64.66,48.2
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Sul,D/E,1100,215,19.63,2.36,4.61,25.54,885,80.36,-1.9
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Sudeste,A,997,548,54.98,7.9,5.65,26.65,449,45.02,6.5
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Sudeste,B,889,418,47.12,4.82,6.13,54.92,471,52.88,11.3
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Sudeste,C,961,339,35.34,3.13,7.47,38.01,622,64.66,49.4
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Sudeste,D/E,971,190,19.63,1.52,7.66,35.22,781,80.36,53.2
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Centro-Oeste,A,1059,529,49.98,6.95,6.38,53.3,530,50.02,13.8
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Centro-Oeste,B,1199,513,42.84,5.44,8.18,25.93,686,57.16,63.6
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Centro-Oeste,C,1084,348,32.13,4.25,8.81,47.99,736,67.87,76.2
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Centro-Oeste,D/E,1140,203,17.85,3.06,7.89,32.6,937,82.15,57.8
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Nordeste,A,845,358,42.48,3.53,7.43,38.81,487,57.52,48.6
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Nordeste,B,891,324,36.41,3.68,8.63,37.63,567,63.59,72.6
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Nordeste,C,1081,295,27.31,3.96,10.0,32.13,786,72.69,100.0
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Nordeste,D/E,1037,157,15.17,2.42,7.98,25.02,880,84.83,59.6
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Norte,A,855,363,42.48,5.92,7.41,37.73,492,57.52,48.2
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Norte,B,1000,364,36.41,3.95,6.47,48.22,636,63.59,14.7
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Norte,C,1193,325,27.31,1.6,7.64,32.61,868,72.69,52.8
2023-04-01,2023,Q2,Aplicativos de Transporte,35-44,Norte,D/E,1190,180,15.17,1.3,4.51,11.71,1010,84.83,-2.5
2023-04-01,2023,Q2,Aplicativos de Transporte,45-54,Sul,A,922,506,54.98,6.78,8.82,64.96,416,45.02,76.4
2023-04-01,2023,Q2,Aplicativos de Transporte,45-54,Sul,B,1093,515,47.12,6.54,10.0,32.85,578,52.88,100.0
2023-04-01,2023,Q2,Aplicativos de Transporte,45-54,Sul,C,1157,408,35.34,4.68,6.15,20.36,749,64.66,11.5
2023-04-01,2023,Q2,Aplicativos de Transporte,45-54,Sul,D/E,1197,235,19.63,1.66,8.97,28.8,962,80.36,79.4
2023-04-01,2023,Q2,Aplicativos de Transporte,45-54,Sudeste,A,1128,620,54.98,7.6,7.25,55.62,508,45.02,45.0
2023-04-01,2023,Q2,Aplicativos de Transporte,45-54,Sudeste,B,1058,498,47.12,3.49,6.79,43.56,560,52.88,17.9
2023-04-01,2023,Q2,Aplicativos de Transporte,45-54,Sudeste,C,1155,408,35.34,5.19,5.93,34.0,747,64.66,9.3
2023-04-01,2023,Q2,Aplicativos de Transporte,45-54,Sudeste,D/E,891,174,19.63,1.11,7.61,26.25,717,80.36,52.2
2023-04-01,2023,Q2,Aplicativos de Transporte,45-54,Centro-Oeste,A,895,447,49.98,4.83,6.82,48.88,448,50.02,18.2
2023-04-01,2023,Q2,Aplicativos de Transporte,45-54,Centro-Oeste,B,1149,492,42.84,5.67,6.23,40.06,657,57.16,12.3
2023-04-01,2023,Q2,Aplicativos de Transporte,45-54,Centro-Oeste,C,842,270,32.13,3.07,8.15,53.75,572,67.87,63.0
2023-04-01,2023,Q2,Aplicativos de Transporte,45-54,Centro-Oeste,D/E,800,142,17.85,1.6,6.6,14.85,658,82.15,16.0
