data,ano,mes,mes_nome,trimestre,canal,tipo_problema,prioridade,quantidade_tickets,tempo_medio_resolucao_horas,satisfacao_media,taxa_resolucao_primeiro_contato,tickets_reabertos,custo_medio_por_ticket,eficiencia_canal
2023-09-01,2023,9,September,Q3,Chat Online,Informações,Crítica,2,0.53,4.55,0.8,0,13.24,72.8
2023-09-01,2023,9,September,Q3,Chat Online,Reclamação,Baixa,13,3.14,3.92,0.67,1,78.43,52.53
2023-09-01,2023,9,September,Q3,Chat Online,Reclamação,Média,14,2.29,3.59,0.62,1,57.22,44.52
2023-09-01,2023,9,September,Q3,Chat Online,Reclamação,Alta,8,0.79,4.71,0.63,0,19.63,59.35
2023-09-01,2023,9,September,Q3,Chat Online,Reclamação,Crítica,1,0.64,4.19,0.68,0,16.06,56.98
2023-09-01,2023,9,September,Q3,Chat Online,Sugestão,Baixa,4,2.27,4.39,0.76,0,56.64,66.73
2023-09-01,2023,9,September,Q3,Chat Online,Sugestão,Média,4,1.47,4.14,0.72,0,36.66,59.62
2023-09-01,2023,9,September,Q3,Chat Online,Sugestão,Alta,2,0.93,4.35,0.64,0,23.18,55.68
2023-09-01,2023,9,September,Q3,Chat Online,Sugestão,Crítica,1,0.63,4.61,0.7,0,15.78,64.54
2023-09-01,2023,9,September,Q3,WhatsApp,Técnico,Baixa,27,5.1,4.0,0.33,5,127.43,26.4
2023-09-01,2023,9,September,Q3,WhatsApp,Técnico,Média,31,3.44,4.46,0.4,5,85.92,35.68
2023-09-01,2023,9,September,Q3,WhatsApp,Técnico,Alta,14,3.5,4.21,0.45,2,87.39,37.89
2023-09-01,2023,9,September,Q3,WhatsApp,Técnico,Crítica,4,1.64,3.67,0.39,0,40.94,28.63
2023-09-01,2023,9,September,Q3,WhatsApp,Financeiro,Baixa,16,4.6,4.65,0.33,3,115.01,30.69
2023-09-01,2023,9,September,Q3,WhatsApp,Financeiro,Média,14,2.57,4.9,0.31,2,64.34,30.38
2023-09-01,2023,9,September,Q3,WhatsApp,Financeiro,Alta,8,2.9,4.57,0.47,1,72.6,42.96
2023-09-01,2023,9,September,Q3,WhatsApp,Financeiro,Crítica,2,2.71,3.43,0.46,0,67.8,31.56
2023-09-01,2023,9,September,Q3,WhatsApp,Informações,Baixa,20,4.74,4.42,0.36,3,118.53,31.82
2023-09-01,2023,9,September,Q3,WhatsApp,Informações,Média,16,3.32,4.19,0.44,2,82.98,36.87
2023-09-01,2023,9,September,Q3,WhatsApp,Informações,Alta,12,4.91,4.02,0.39,2,122.66,31.36
2023-09-01,2023,9,September,Q3,WhatsApp,Informações,Crítica,2,3.46,3.33,0.5,0,86.4,33.3
2023-09-01,2023,9,September,Q3,WhatsApp,Reclamação,Baixa,15,9.76,3.37,0.48,2,243.95,32.35
2023-09-01,2023,9,September,Q3,WhatsApp,Reclamação,Média,11,3.89,4.15,0.42,1,97.29,34.86
2023-09-01,2023,9,September,Q3,WhatsApp,Reclamação,Alta,7,2.92,4.5,0.35,1,72.97,31.5
2023-09-01,2023,9,September,Q3,WhatsApp,Reclamação,Crítica,1,3.19,3.69,0.36,0,79.7,26.57
2023-09-01,2023,9,September,Q3,WhatsApp,Sugestão,Baixa,4,3.52,4.81,0.34,0,88.01,32.71
2023-09-01,2023,9,September,Q3,WhatsApp,Sugestão,Média,4,6.09,3.53,0.38,0,152.19,26.83
2023-09-01,2023,9,September,Q3,WhatsApp,Sugestão,Alta,2,1.44,3.8,0.41,0,35.9,31.16
2023-09-01,2023,9,September,Q3,WhatsApp,Sugestão,Crítica,1,1.33,4.3,0.4,0,33.19,34.4
2023-09-01,2023,9,September,Q3,Presencial,Técnico,Baixa,9,1.57,4.7,0.73,0,39.31,68.62
2023-09-01,2023,9,September,Q3,Presencial,Técnico,Média,9,1.07,4.72,0.75,0,26.84,70.8
2023-09-01,2023,9,September,Q3,Presencial,Técnico,Alta,5,0.65,4.58,0.65,0,16.15,59.54
2023-09-01,2023,9,September,Q3,Presencial,Técnico,Crítica,1,0.6,4.37,0.61,0,15.08,53.31
2023-09-01,2023,9,September,Q3,Presencial,Financeiro,Baixa,5,1.12,4.61,0.65,0,27.89,59.93
2023-09-01,2023,9,September,Q3,Presencial,Financeiro,Média,6,0.96,4.5,0.69,0,24.12,62.1
2023-09-01,2023,9,September,Q3,Presencial,Financeiro,Alta,3,0.77,4.28,0.74,0,19.27,63.34
2023-09-01,2023,9,September,Q3,Presencial,Financeiro,Crítica,1,0.61,5.0,0.79,0,15.2,79.0
2023-09-01,2023,9,September,Q3,Presencial,Informações,Baixa,7,1.24,5.0,0.79,0,30.93,79.0
2023-09-01,2023,9,September,Q3,Presencial,Informações,Média,5,1.6,4.0,0.76,0,39.88,60.8
2023-09-01,2023,9,September,Q3,Presencial,Informações,Alta,4,0.67,4.3,0.6,0,16.73,51.6
2023-09-01,2023,9,September,Q3,Presencial,Informações,Crítica,1,0.63,4.52,0.77,0,15.78,69.61
2023-09-01,2023,9,September,Q3,Presencial,Reclamação,Baixa,4,1.58,4.25,0.71,0,39.56,60.35
2023-09-01,2023,9,September,Q3,Presencial,Reclamação,Média,3,1.27,4.43,0.68,0,31.79,60.25
2023-09-01,2023,9,September,Q3,Presencial,Reclamação,Alta,2,0.5,4.78,0.79,0,12.5,75.52
2023-09-01,2023,9,September,Q3,Presencial,Reclamação,Crítica,1,0.5,4.91,0.6,0,12.5,58.92
2023-09-01,2023,9,September,Q3,Presencial,Sugestão,Baixa,1,2.39,3.99,0.67,0,59.63,53.47
2023-09-01,2023,9,September,Q3,Presencial,Sugestão,Média,1,1.32,4.81,0.7,0,33.06,67.34
2023-09-01,2023,9,September,Q3,Presencial,Sugestão,Alta,1,0.5,4.61,0.64,0,12.5,59.01
2023-09-01,2023,9,September,Q3,Presencial,Sugestão,Crítica,1,0.52,4.37,0.65,0,12.96,56.81
2023-10-01,2023,10,October,Q4,Telefone,Técnico,Baixa,46,2.46,3.87,0.63,5,61.48,48.76
2023-10-01,2023,10,October,Q4,Telefone,Técnico,Média,41,2.4,3.48,0.7,3,59.99,48.72
2023-10-01,2023,10,October,Q4,Telefone,Técnico,Alta,22,2.35,3.95,0.61,2,58.84,48.19
2023-10-01,2023,10,October,Q4,Telefone,Técnico,Crítica,4,0.98,3.96,0.66,0,24.45,52.27
2023-10-01,2023,10,October,Q4,Telefone,Financeiro,Baixa,22,6.1,3.38,0.68,2,152.43,45.97
2023-10-01,2023,10,October,Q4,Telefone,Financeiro,Média,23,1.56,3.81,0.71,2,39.03,54.1
2023-10-01,2023,10,October,Q4,Telefone,Financeiro,Alta,9,1.67,3.57,0.79,0,41.77,56.41
2023-10-01,2023,10,October,Q4,Telefone,Financeiro,Crítica,3,1.51,4.24,0.76,0,37.83,64.45
2023-10-01,2023,10,October,Q4,Telefone,Informações,Baixa,29,3.82,3.34,0.71,2,95.6,47.43
2023-10-01,2023,10,October,Q4,Telefone,Informações,Média,27,2.96,3.83,0.78,1,74.11,59.75
2023-10-01,2023,10,October,Q4,Telefone,Informações,Alta,17,1.61,3.66,0.7,1,40.19,51.24
2023-10-01,2023,10,October,Q4,Telefone,Informações,Crítica,4,1.88,3.31,0.63,0,46.94,41.71
2023-10-01,2023,10,October,Q4,Telefone,Reclamação,Baixa,16,2.91,4.25,0.67,1,72.83,56.95
2023-10-01,2023,10,October,Q4,Telefone,Reclamação,Média,14,3.49,3.51,0.67,1,87.33,47.03
2023-10-01,2023,10,October,Q4,Telefone,Reclamação,Alta,9,2.51,3.42,0.75,0,62.78,51.3
2023-10-01,2023,10,October,Q4,Telefone,Reclamação,Crítica,1,1.35,4.07,0.69,0,33.79,56.17
2023-10-01,2023,10,October,Q4,Telefone,Sugestão,Baixa,5,3.06,3.47,0.76,0,76.39,52.74
2023-10-01,2023,10,October,Q4,Telefone,Sugestão,Média,5,2.25,4.26,0.74,0,56.18,63.05
2023-10-01,2023,10,October,Q4,Telefone,Sugestão,Alta,2,2.05,3.43,0.8,0,51.13,54.88
2023-10-01,2023,10,October,Q4,Telefone,Sugestão,Crítica,1,1.99,3.17,0.71,0,49.83,45.01
2023-10-01,2023,10,October,Q4,E-mail,Técnico,Baixa,62,42.18,3.62,0.43,10,1054.56,31.13
2023-10-01,2023,10,October,Q4,E-mail,Técnico,Média,56,21.75,3.26,0.48,8,543.72,31.3
2023-10-01,2023,10,October,Q4,E-mail,Técnico,Alta,25,15.21,3.59,0.47,3,380.17,33.75
2023-10-01,2023,10,October,Q4,E-mail,Técnico,Crítica,7,16.62,3.52,0.38,1,415.45,26.75
2023-10-01,2023,10,October,Q4,E-mail,Financeiro,Baixa,28,36.48,2.95,0.41,4,911.9,24.19
2023-10-01,2023,10,October,Q4,E-mail,Financeiro,Média,31,26.75,3.91,0.46,5,668.64,35.97
2023-10-01,2023,10,October,Q4,E-mail,Financeiro,Alta,14,16.25,3.44,0.44,2,406.16,30.27
2023-10-01,2023,10,October,Q4,E-mail,Financeiro,Crítica,3,10.65,3.71,0.3,0,266.2,22.26
2023-10-01,2023,10,October,Q4,E-mail,Informações,Baixa,37,15.75,4.15,0.41,6,393.75,34.03
2023-10-01,2023,10,October,Q4,E-mail,Informações,Média,40,22.37,3.62,0.39,7,559.15,28.24
2023-10-01,2023,10,October,Q4,E-mail,Informações,Alta,20,20.74,3.23,0.38,3,518.54,24.55
2023-10-01,2023,10,October,Q4,E-mail,Informações,Crítica,4,11.93,3.43,0.4,0,298.21,27.44
2023-10-01,2023,10,October,Q4,E-mail,Reclamação,Baixa,19,23.75,4.11,0.41,3,593.77,33.7
2023-10-01,2023,10,October,Q4,E-mail,Reclamação,Média,19,21.65,3.15,0.35,3,541.22,22.05
2023-10-01,2023,10,October,Q4,E-mail,Reclamação,Alta,12,17.0,3.07,0.33,2,425.0,20.26
2023-10-01,2023,10,October,Q4,E-mail,Reclamação,Crítica,3,10.38,3.59,0.39,0,259.41,28.0
2023-10-01,2023,10,October,Q4,E-mail,Sugestão,Baixa,6,19.65,3.99,0.41,1,491.27,32.72
2023-10-01,2023,10,October,Q4,E-mail,Sugestão,Média,7,24.66,3.74,0.42,1,616.41,31.42
2023-10-01,2023,10,October,Q4,E-mail,Sugestão,Alta,3,20.71,3.35,0.39,0,517.8,26.13
2023-10-01,2023,10,October,Q4,E-mail,Sugestão,Crítica,1,10.35,3.64,0.44,0,258.78,32.03
2023-10-01,2023,10,October,Q4,Chat Online,Técnico,Baixa,31,2.96,3.92,0.65,3,73.93,50.96
2023-10-01,2023,10,October,Q4,Chat Online,Técnico,Média,23,1.13,4.66,0.62,2,28.26,57.78
2023-10-01,2023,10,October,Q4,Chat Online,Técnico,Alta,15,0.9,3.5,0.61,1,22.58,42.7
2023-10-01,2023,10,October,Q4,Chat Online,Técnico,Crítica,5,0.53,4.85,0.66,0,13.31,64.02
2023-10-01,2023,10,October,Q4,Chat Online,Financeiro,Baixa,18,1.57,4.61,0.64,1,39.24,59.01
2023-10-01,2023,10,October,Q4,Chat Online,Financeiro,Média,19,1.19,4.08,0.77,1,29.75,62.83
2023-10-01,2023,10,October,Q4,Chat Online,Financeiro,Alta,10,1.46,3.87,0.6,1,36.4,46.44
2023-10-01,2023,10,October,Q4,Chat Online,Financeiro,Crítica,2,1.06,4.18,0.79,0,26.43,66.04
2023-10-01,2023,10,October,Q4,Chat Online,Informações,Baixa,28,2.27,4.47,0.67,2,56.7,59.9
2023-10-01,2023,10,October,Q4,Chat Online,Informações,Média,20,1.82,4.3,0.64,2,45.43,55.04
2023-10-01,2023,10,October,Q4,Chat Online,Informações,Alta,14,0.94,4.39,0.62,1,23.41,54.44
2023-10-01,2023,10,October,Q4,Chat Online,Informações,Crítica,2,0.94,3.75,0.76,0,23.4,57.0
2023-10-01,2023,10,October,Q4,Chat Online,Reclamação,Baixa,16,2.27,3.52,0.61,1,56.63,42.94
2023-10-01,2023,10,October,Q4,Chat Online,Reclamação,Média,11,1.72,3.88,0.69,1,43.03,53.54
2023-10-01,2023,10,October,Q4,Chat Online,Reclamação,Alta,7,1.23,4.17,0.64,0,30.64,53.38
2023-10-01,2023,10,October,Q4,Chat Online,Reclamação,Crítica,1,0.84,4.7,0.79,0,20.99,74.26
2023-10-01,2023,10,October,Q4,Chat Online,Sugestão,Baixa,4,1.66,4.48,0.72,0,41.56,64.51
2023-10-01,2023,10,October,Q4,Chat Online,Sugestão,Média,3,1.57,3.83,0.71,0,39.3,54.39
2023-10-01,2023,10,October,Q4,Chat Online,Sugestão,Alta,1,1.34,4.64,0.64,0,33.53,59.39
2023-10-01,2023,10,October,Q4,Chat Online,Sugestão,Crítica,1,0.8,4.74,0.68,0,20.09,64.46
2023-10-01,2023,10,October,Q4,WhatsApp,Técnico,Baixa,32,6.32,4.14,0.31,6,157.94,25.67
2023-10-01,2023,10,October,Q4,WhatsApp,Técnico,Média,26,5.22,3.88,0.38,4,130.48,29.49
2023-10-01,2023,10,October,Q4,WhatsApp,Técnico,Alta,15,3.86,4.18,0.31,3,96.48,25.92
2023-10-01,2023,10,October,Q4,WhatsApp,Técnico,Crítica,3,1.68,3.68,0.37,0,42.07,27.23
2023-10-01,2023,10,October,Q4,WhatsApp,Financeiro,Baixa,17,4.68,4.21,0.33,3,116.88,27.79
2023-10-01,2023,10,October,Q4,WhatsApp,Financeiro,Média,12,4.73,3.99,0.32,2,118.3,25.54
2023-10-01,2023,10,October,Q4,WhatsApp,Financeiro,Alta,10,3.47,4.4,0.43,1,86.69,37.84
2023-10-01,2023,10,October,Q4,WhatsApp,Financeiro,Crítica,2,2.01,3.71,0.44,0,50.18,32.65
2023-10-01,2023,10,October,Q4,WhatsApp,Informações,Baixa,22,6.62,4.58,0.38,4,165.39,34.81
2023-10-01,2023,10,October,Q4,WhatsApp,Informações,Média,18,5.03,4.08,0.4,3,125.66,32.64
2023-10-01,2023,10,October,Q4,WhatsApp,Informações,Alta,12,2.07,4.24,0.31,2,51.77,26.29
2023-10-01,2023,10,October,Q4,WhatsApp,Informações,Crítica,2,1.08,3.96,0.44,0,27.01,34.85
2023-10-01,2023,10,October,Q4,WhatsApp,Reclamação,Baixa,14,6.65,3.48,0.33,2,166.34,22.97
2023-10-01,2023,10,October,Q4,WhatsApp,Reclamação,Média,9,3.57,3.63,0.37,1,89.25,26.86
2023-10-01,2023,10,October,Q4,WhatsApp,Reclamação,Alta,7,1.89,4.31,0.45,1,47.2,38.79
2023-10-01,2023,10,October,Q4,WhatsApp,Reclamação,Crítica,1,1.56,3.88,0.4,0,38.98,31.04
2023-10-01,2023,10,October,Q4,WhatsApp,Sugestão,Baixa,4,4.99,3.57,0.3,0,124.71,21.42
2023-10-01,2023,10,October,Q4,WhatsApp,Sugestão,Média,4,5.43,4.2,0.46,0,135.68,38.64
2023-10-01,2023,10,October,Q4,WhatsApp,Sugestão,Alta,2,3.36,3.75,0.44,0,83.91,33.0
2023-10-01,2023,10,October,Q4,WhatsApp,Sugestão,Crítica,1,2.24,4.05,0.44,0,55.95,35.64
2023-10-01,2023,10,October,Q4,Presencial,Técnico,Baixa,11,1.42,4.3,0.75,0,35.54,64.5
2023-10-01,2023,10,October,Q4,Presencial,Técnico,Média,9,1.29,3.99,0.77,0,32.14,61.45
2023-10-01,2023,10,October,Q4,Presencial,Técnico,Alta,4,0.5,4.69,0.74,0,12.5,69.41
2023-10-01,2023,10,October,Q4,Presencial,Técnico,Crítica,1,0.5,4.79,0.64,0,12.5,61.31
2023-10-01,2023,10,October,Q4,Presencial,Financeiro,Baixa,7,1.48,4.4,0.6,0,37.0,52.8
2023-10-01,2023,10,October,Q4,Presencial,Financeiro,Média,5,0.5,4.8,0.63,0,12.5,60.48
2023-10-01,2023,10,October,Q4,Presencial,Financeiro,Alta,3,0.93,4.7,0.71,0,23.26,66.74
2023-10-01,2023,10,October,Q4,Presencial,Financeiro,Crítica,1,0.5,4.23,0.63,0,12.5,53.3
2023-10-01,2023,10,October,Q4,Presencial,Informações,Baixa,7,1.55,4.04,0.71,0,38.72,57.37
2023-10-01,2023,10,October,Q4,Presencial,Informações,Média,8,1.16,4.16,0.76,0,28.99,63.23
2023-10-01,2023,10,October,Q4,Presencial,Informações,Alta,4,0.52,4.53,0.61,0,12.98,55.27
2023-10-01,2023,10,October,Q4,Presencial,Informações,Crítica,1,0.61,4.21,0.76,0,15.17,63.99
2023-10-01,2023,10,October,Q4,Presencial,Reclamação,Baixa,4,1.11,5.0,0.63,0,27.67,63.0
2023-10-01,2023,10,October,Q4,Presencial,Reclamação,Média,4,1.18,4.53,0.61,0,29.53,55.27
2023-10-01,2023,10,October,Q4,Presencial,Reclamação,Alta,2,0.72,3.88,0.6,0,18.03,46.56
2023-10-01,2023,10,October,Q4,Presencial,Reclamação,Crítica,1,0.53,4.89,0.69,0,13.32,67.48
2023-10-01,2023,10,October,Q4,Presencial,Sugestão,Baixa,1,1.11,4.35,0.77,0,27.66,66.99
2023-10-01,2023,10,October,Q4,Presencial,Sugestão,Média,1,0.5,4.45,0.77,0,12.5,68.53
2023-10-01,2023,10,October,Q4,Presencial,Sugestão,Alta,1,0.5,4.89,0.75,0,12.5,73.35
2023-10-01,2023,10,October,Q4,Presencial,Sugestão,Crítica,1,0.59,4.69,0.64,0,14.64,60.03
2023-11-01,2023,11,November,Q4,Telefone,Técnico,Baixa,79,2.59,3.95,0.6,9,64.79,47.4
2023-11-01,2023,11,November,Q4,Telefone,Técnico,Média,60,3.06,3.2,0.64,6,76.56,40.96
2023-11-01,2023,11,November,Q4,Telefone,Técnico,Alta,40,1.31,3.88,0.7,3,32.74,54.32
2023-11-01,2023,11,November,Q4,Telefone,Técnico,Crítica,8,0.99,3.84,0.63,0,24.68,48.38
2023-11-01,2023,11,November,Q4,Telefone,Financeiro,Baixa,43,3.51,4.26,0.74,3,87.7,63.05
2023-11-01,2023,11,November,Q4,Telefone,Financeiro,Média,38,2.13,3.96,0.64,4,53.13,50.69
2023-11-01,2023,11,November,Q4,Telefone,Financeiro,Alta,17,1.97,3.62,0.69,1,49.13,49.96
2023-11-01,2023,11,November,Q4,Telefone,Financeiro,Crítica,5,1.48,4.24,0.74,0,37.05,62.75
2023-11-01,2023,11,November,Q4,Telefone,Informações,Baixa,41,4.91,3.38,0.6,4,122.77,40.56
2023-11-01,2023,11,November,Q4,Telefone,Informações,Média,36,2.83,4.06,0.65,3,70.84,52.78
2023-11-01,2023,11,November,Q4,Telefone,Informações,Alta,27,1.41,4.1,0.61,3,35.13,50.02
2023-11-01,2023,11,November,Q4,Telefone,Informações,Crítica,7,0.96,4.01,0.7,0,24.11,56.14
2023-11-01,2023,11,November,Q4,Telefone,Reclamação,Baixa,33,2.93,3.84,0.65,3,73.31,49.92
2023-11-01,2023,11,November,Q4,Telefone,Reclamação,Média,31,2.75,3.4,0.79,1,68.74,53.72
2023-11-01,2023,11,November,Q4,Telefone,Reclamação,Alta,13,1.62,3.9,0.73,1,40.5,56.94
2023-11-01,2023,11,November,Q4,Telefone,Reclamação,Crítica,4,0.98,4.45,0.64,0,24.56,56.96
2023-11-01,2023,11,November,Q4,Telefone,Sugestão,Baixa,9,3.56,4.23,0.71,0,88.91,60.07
2023-11-01,2023,11,November,Q4,Telefone,Sugestão,Média,10,3.73,3.37,0.67,0,93.2,45.16
2023-11-01,2023,11,November,Q4,Telefone,Sugestão,Alta,4,1.95,3.85,0.71,0,48.64,54.67
2023-11-01,2023,11,November,Q4,Telefone,Sugestão,Crítica,1,1.1,3.8,0.65,0,27.46,49.4
2023-11-01,2023,11,November,Q4,E-mail,Técnico,Baixa,66,37.11,2.98,0.41,11,927.84,24.44
2023-11-01,2023,11,November,Q4,E-mail,Técnico,Média,83,16.4,4.34,0.49,12,410.03,42.53
2023-11-01,2023,11,November,Q4,E-mail,Técnico,Alta,45,15.05,3.42,0.44,7,376.33,30.1
2023-11-01,2023,11,November,Q4,E-mail,Técnico,Crítica,10,14.45,3.75,0.43,1,361.29,32.25
2023-11-01,2023,11,November,Q4,E-mail,Financeiro,Baixa,55,25.18,3.83,0.47,8,629.56,36.0
2023-11-01,2023,11,November,Q4,E-mail,Financeiro,Média,36,29.74,3.99,0.39,6,743.45,31.12
2023-11-01,2023,11,November,Q4,E-mail,Financeiro,Alta,22,23.35,3.08,0.45,3,583.83,27.72
2023-11-01,2023,11,November,Q4,E-mail,Financeiro,Crítica,6,11.9,3.07,0.46,0,297.45,28.24
2023-11-01,2023,11,November,Q4,E-mail,Informações,Baixa,57,52.62,3.56,0.43,9,1315.53,30.62
2023-11-01,2023,11,November,Q4,E-mail,Informações,Média,49,29.91,3.23,0.46,7,747.77,29.72
2023-11-01,2023,11,November,Q4,E-mail,Informações,Alta,33,13.59,3.6,0.38,6,339.76,27.36
2023-11-01,2023,11,November,Q4,E-mail,Informações,Crítica,8,16.35,2.97,0.4,1,408.74,23.76
2023-11-01,2023,11,November,Q4,E-mail,Reclamação,Baixa,37,47.59,3.57,0.4,6,1189.72,28.56
2023-11-01,2023,11,November,Q4,E-mail,Reclamação,Média,25,10.25,4.01,0.33,5,256.3,26.47
2023-11-01,2023,11,November,Q4,E-mail,Reclamação,Alta,20,20.59,3.51,0.46,3,514.84,32.29
2023-11-01,2023,11,November,Q4,E-mail,Reclamação,Crítica,4,10.02,3.25,0.4,0,250.57,26.0
2023-11-01,2023,11,November,Q4,E-mail,Sugestão,Baixa,10,40.88,3.1,0.32,2,1022.07,19.84
2023-11-01,2023,11,November,Q4,E-mail,Sugestão,Média,8,34.23,3.25,0.41,1,855.67,26.65
2023-11-01,2023,11,November,Q4,E-mail,Sugestão,Alta,5,6.86,4.09,0.49,0,171.4,40.08
2023-11-01,2023,11,November,Q4,E-mail,Sugestão,Crítica,1,14.6,3.6,0.46,0,364.9,33.12
2023-11-01,2023,11,November,Q4,Chat Online,Técnico,Baixa,46,1.95,4.27,0.76,3,48.68,64.9
2023-11-01,2023,11,November,Q4,Chat Online,Técnico,Média,48,1.28,4.29,0.74,3,31.94,63.49
2023-11-01,2023,11,November,Q4,Chat Online,Técnico,Alta,27,1.03,4.13,0.63,2,25.79,52.04
2023-11-01,2023,11,November,Q4,Chat Online,Técnico,Crítica,6,0.71,4.42,0.77,0,17.66,68.07
2023-11-01,2023,11,November,Q4,Chat Online,Financeiro,Baixa,23,2.68,4.12,0.62,2,67.08,51.09
2023-11-01,2023,11,November,Q4,Chat Online,Financeiro,Média,26,1.82,4.18,0.62,2,45.41,51.83
2023-11-01,2023,11,November,Q4,Chat Online,Financeiro,Alta,12,1.03,4.07,0.66,1,25.75,53.72
2023-11-01,2023,11,November,Q4,Chat Online,Financeiro,Crítica,4,1.11,4.64,0.71,0,27.71,65.89
2023-11-01,2023,11,November,Q4,Chat Online,Informações,Baixa,30,1.81,4.1,0.69,2,45.27,56.58
2023-11-01,2023,11,November,Q4,Chat Online,Informações,Média,34,1.66,4.36,0.79,2,41.55,68.89
2023-11-01,2023,11,November,Q4,Chat Online,Informações,Alta,14,0.73,4.24,0.67,1,18.37,56.82
2023-11-01,2023,11,November,Q4,Chat Online,Informações,Crítica,4,0.5,4.66,0.7,0,12.5,65.24
2023-11-01,2023,11,November,Q4,Chat Online,Reclamação,Baixa,23,1.29,4.31,0.63,2,32.35,54.31
2023-11-01,2023,11,November,Q4,Chat Online,Reclamação,Média,17,1.89,4.44,0.73,1,47.18,64.82
2023-11-01,2023,11,November,Q4,Chat Online,Reclamação,Alta,9,1.53,4.77,0.7,0,38.27,66.78
2023-11-01,2023,11,November,Q4,Chat Online,Reclamação,Crítica,2,1.39,3.59,0.74,0,34.64,53.13
2023-11-01,2023,11,November,Q4,Chat Online,Sugestão,Baixa,6,1.86,4.32,0.61,0,46.43,52.7
2023-11-01,2023,11,November,Q4,Chat Online,Sugestão,Média,7,0.91,4.43,0.7,0,22.65,62.02
2023-11-01,2023,11,November,Q4,Chat Online,Sugestão,Alta,4,1.09,4.34,0.67,0,27.37,58.16
2023-11-01,2023,11,November,Q4,Chat Online,Sugestão,Crítica,1,0.88,4.12,0.77,0,22.04,63.45
2023-11-01,2023,11,November,Q4,WhatsApp,Técnico,Baixa,46,5.63,4.4,0.37,8,140.66,32.56
2023-11-01,2023,11,November,Q4,WhatsApp,Técnico,Média,42,3.77,4.05,0.47,6,94.36,38.07
2023-11-01,2023,11,November,Q4,WhatsApp,Técnico,Alta,28,2.69,4.17,0.34,5,67.23,28.36
2023-11-01,2023,11,November,Q4,WhatsApp,Técnico,Crítica,5,1.4,4.15,0.42,0,35.01,34.86
2023-11-01,2023,11,November,Q4,WhatsApp,Financeiro,Baixa,28,8.26,4.21,0.45,4,206.48,37.89
2023-11-01,2023,11,November,Q4,WhatsApp,Financeiro,Média,28,4.37,4.05,0.37,5,109.15,29.97
2023-11-01,2023,11,November,Q4,WhatsApp,Financeiro,Alta,14,2.49,3.93,0.35,2,62.25,27.51
2023-11-01,2023,11,November,Q4,WhatsApp,Financeiro,Crítica,3,2.18,4.23,0.43,0,54.51,36.38
2023-11-01,2023,11,November,Q4,WhatsApp,Informações,Baixa,28,6.54,4.22,0.37,5,163.47,31.23
2023-11-01,2023,11,November,Q4,WhatsApp,Informações,Média,35,4.63,3.48,0.32,7,115.76,22.27
2023-11-01,2023,11,November,Q4,WhatsApp,Informações,Alta,20,2.48,3.85,0.41,3,61.93,31.57
2023-11-01,2023,11,November,Q4,WhatsApp,Informações,Crítica,4,1.2,4.48,0.3,0,29.98,26.88
2023-11-01,2023,11,November,Q4,WhatsApp,Reclamação,Baixa,23,7.64,3.97,0.38,4,190.94,30.17
2023-11-01,2023,11,November,Q4,WhatsApp,Reclamação,Média,18,0.76,3.95,0.46,2,19.02,36.34
2023-11-01,2023,11,November,Q4,WhatsApp,Reclamação,Alta,10,1.85,4.04,0.31,2,46.35,25.05
2023-11-01,2023,11,November,Q4,WhatsApp,Reclamação,Crítica,2,1.67,3.87,0.43,0,41.76,33.28
2023-11-01,2023,11,November,Q4,WhatsApp,Sugestão,Baixa,7,6.04,4.5,0.48,1,151.06,43.2
2023-11-01,2023,11,November,Q4,WhatsApp,Sugestão,Média,6,4.61,4.35,0.36,1,115.27,31.32
2023-11-01,2023,11,November,Q4,WhatsApp,Sugestão,Alta,4,2.08,4.1,0.39,0,51.93,31.98
2023-11-01,2023,11,November,Q4,WhatsApp,Sugestão,Crítica,1,2.04,4.1,0.41,0,50.9,33.62
2023-11-01,2023,11,November,Q4,Presencial,Técnico,Baixa,19,1.54,4.39,0.74,1,38.53,64.97
2023-11-01,2023,11,November,Q4,Presencial,Técnico,Média,16,0.77,5.0,0.64,1,19.15,64.0
2023-11-01,2023,11,November,Q4,Presencial,Técnico,Alta,8,0.92,4.39,0.77,0,22.91,67.61
2023-11-01,2023,11,November,Q4,Presencial,Técnico,Crítica,2,0.74,4.69,0.65,0,18.49,60.97
2023-11-01,2023,11,November,Q4,Presencial,Financeiro,Baixa,9,1.54,4.6,0.8,0,38.4,73.6
2023-11-01,2023,11,November,Q4,Presencial,Financeiro,Média,9,0.7,5.0,0.65,0,17.59,65.0
2023-11-01,2023,11,November,Q4,Presencial,Financeiro,Alta,5,0.5,4.65,0.65,0,12.62,60.45
2023-11-01,2023,11,November,Q4,Presencial,Financeiro,Crítica,1,0.5,5.0,0.62,0,12.5,62.0
2023-11-01,2023,11,November,Q4,Presencial,Informações,Baixa,12,1.61,4.25,0.62,1,40.18,52.7
2023-11-01,2023,11,November,Q4,Presencial,Informações,Média,13,1.1,4.67,0.61,1,27.44,56.97
2023-11-01,2023,11,November,Q4,Presencial,Informações,Alta,7,0.95,4.49,0.72,0,23.85,64.66
2023-11-01,2023,11,November,Q4,Presencial,Informações,Crítica,1,0.5,5.0,0.61,0,12.5,61.0
2023-11-01,2023,11,November,Q4,Presencial,Reclamação,Baixa,6,1.65,4.25,0.71,0,41.18,60.35
